id,name,price,units_sold,clicks,impressions,category,description,stock,image,sub_category,conversion_rate,rating,total_rating,rating_count,discounted_price,offer,brand
331,"Samsung 9 kg, 5 Star, AI Control, AI Ecobubble, Super Speed, Wi-Fi, Hygiene Steam with Inbuilt Heater, Digital Inverter, Fully-Automatic Front Load Washing Machine (WW90DG6U24ASTL, NAVY)",56000.0,0,6,0,Home Appliances,"Fully-automatic front load washing machine with AI Ecobubble, AI Control and Wi-Fi Technology : Best Wash Quality, Energy Savings (up to 70%) and Water efficient
Capacity 9 kg: Suitable for large families | SpaceMax - More Space inside | Water Pressure: (50-800 KPa) | Water Consumption : Refer to BEE label
Energy Star rating : 5 Star- Best in class efficiency | Powered by AI Energy Mode and Digital Inverter Technology for Energy Savings(up to 70%) | Energy Consumption : Refer to BEE label
Manufacturer Warranty: 2 Years comprehensive on product, 20 Years on Digital Inverter Motor (T&C Apply)
Motor: 1400 RPM. Higher spin speed helps in faster wash and drying. It's perfect for busy households or those who want to get laundry done quickly and effectively
23 Wash Programs – Super Speed- Wash in just 39 minutes | Quick Wash 15' | Activewear | Baby Care | Bedding - Wash heavy loads | Cloudy Day | Cotton | Colours | Delicates - Gentle wash for delicate clothes | Denim | Drain/Spin | Drum Clean+ Removes dirt and 99.9% of odor-causing bacteria | E Cotton | Hygiene Steam - Removes 99.9% germs and allergens | Intense Cold | Less Microfiber - Reduces the amount of microfiber released into the drain water (up to 54%) | Outdoor | Rinse + Spin | Shirts | Silent Wash | Synthetics | Towels | Wool/Delicates
Drum Type: 2nd Diamond. With the Diamond Drum, the water exit holes are both 25% smaller and located deep within each diamond-shaped depressions. This surface creates an environment for the gentle washing of clothes. The stainless steel drum is durable, hygienic, scratch resistant. Also has Rat Mesh Protection and Rust Proof Body.",available,Screenshot_2025-07-21_142238.png,Washing Machines,0.0,1.0,0,0,34160.0,39,Samsung 
332,"Samsung 12 kg, 5star, AI Control, AI Ecobubble, Super Speed, Wi-Fi, Hygiene Steam with Inbuilt Heater, Digital Inverter, Fully-Automatic Front Load Washing Machine (WW12DG6B24ASTL, Navy)",85000.0,1,1,0,Home Appliances,"Fully-automatic front load washing machine with AI Ecobubble, AI Control and Wi-Fi Technology : Best Wash Quality, Energy Savings (up to 70%) and Water efficient
Capacity 12 kg: Suitable for large families | SpaceMax - More Space inside | Water Pressure: (50-800 KPa) | Water Consumption : Refer to BEE label
Energy Star rating : 5 Star- Best in class efficiency | Powered by AI Energy Mode and Digital Inverter Technology for Energy Savings(up to 70%) | Energy Consumption : Refer to BEE label
Manufacturer Warranty: 2 Years comprehensive on product, 20 Years on Digital Inverter Motor (T&C Apply)
Motor: 1400 RPM. Higher spin speed helps in faster wash and drying. It's perfect for busy households or those who want to get laundry done quickly and effectively
23 Wash Programs – Super Speed- Wash in just 39 minutes, Quick Wash 15' | Activewear | Baby Care | Bedding - Wash heavy loads | Cloudy Day | Cotton | Colours | Delicates - Gentle wash for delicate clothes | Drain/Spin | Drum Clean+ Removes dirt and 99.9% of odor-causing bacteria | E Cotton | Hygiene Steam - Removes 99.9% germs and allergens | Jeans | Less Microfiber - Reduces the amount of microfiber released into the drain water (up to 54%) | Outdoor | Rinse + Spin | Shirts | Silent Wash | Super Eco Wash | Synthetics | Towels | Wool/Delicates
Drum Type: Swirl. The spiral patterns on the drum's surface creates a swirling water flow. This creates a unique washing action that provides effective stain removal, gentle fabric care and improved rinse performance. The stainless steel drum is durable, hygienic, scratch resistant. Also has Rat Mesh Protection and Rust Proof Body.
Panel Display : AI Control Panel : Intuitive interface with Easy to use Jog Dial. The AI Control Panel is a simple UX based intelligent laundry solution for optimizing laundry cycles, energy savings and smart home integration.
Key Performance Features: AI Ecobubble with 45% better fabric care| AI Energy Mode for up to 70% energy savings | AI Control | Wi-Fi Embedded - Operate remotely| Smartthings for home integration| Hygiene Steam| Super Speed - Wash is just 39 minutes | SpaceMax - Creates more space inside to incorporate a larger drum| Quick Wash| Bubble Soak| Drum Clean+ Removes dirt and 99.9% of odor-causing bacteria| In-built Heater for Hot & Cold wash
Additional Features: Bubble technology| Delay End| Steam| Smart Control| Child Lock | Stay Clean Drawer | Easy Iron | My Cycle | Language Setting",available,Screenshot_2025-07-21_142407.png,Washing Machines,100.0,1.0,0,0,40800.0,52,Samsung 
333,"LG 9 Kg (Wash) / 5 Kg (Dry), Ai Direct Drive Technology, Steam, TurboWash & Wi-Fi Fully Automatic Front Load Washer Dryer (FHD0905SWM, Intelligent & Convenient Fabric Care, Allergy Care, Middle Black)",69999.0,0,0,0,Home Appliances,"Washer Dryers: Premium washing machine with best-in-class drying which is better than dryer of front-loader
Capacity: 9 KG (Wash) & 5 KG (Dry): Suitable for large families
Artificial Intelligence Direct Drive: It detects not only the weight, but also senses softness of fabric, and it choose he optimal motions for the fabric by itself
Manufacturer Warranty: 2 Years Comprehensive on Product & 10 years on Motor (T&C)
1200 RPM: Higher spin speeds helps in faster drying | Washer and Dryer in One - Save space in your home and make more room for your family
Wash Programs: 14 No. of Programs – Cotton, Cotton+, TurboWash 59, Mixed Fabric, Easy Care, Allergy Care, Baby Steam Care, Delicates, Hand/Wool, Speed 14, Dry Only, Wash+Dry (5 Kg), Tub Clean & Download Cycle | Can be downloaded multiple wash programs using LG ThinQ App
Drum / Pulsator type & Body material: Fully Stainless Steel Drum built to bring convenience and durability, which makes your washing machine last longer. Not just this, its stainless steel lifters keep the insides of the washing machine hygienic | Material & Finish - Black Steel, Door Type - Black Tinted Tempered Glass Cover
Display Type and Pressure Suitability: LED Display: Easy-to-read information about wash cycles, On/Off Button, Start /Pause Button, Remaining time display, Delay end, Delay Timer, Add item, Spin, End of Cycle Signal | Touch Panel | Jog Dial for Program selection | Pressure Suitability: 50 kPa ~ 800 kPa (0.5 ~ 8.0 kgf/cm²)
Additional Features: With TurboWash 59 – your laundry can be thoroughly clean in 59 Minutes* with fabric protection | Bigger Drum – deigned to cater to the Indian need of washing big loads at once | Wi-Fi – control & monitor your washer anytime, from anywhere with just one app
Self-Diagnosis, Child Lock, Cover Anti-Rat Bite, Tub Clean, Smart Diagnosis, Beep on/off, Display Type - White LED, Shock Proof, Fuzzy Logic, Delay Timer, Door Lock Indication, Auto Door, Auto Restart",available,Screenshot_2025-07-21_142626.png,Washing Machines,0.0,1.0,0,0,47599.32,32,Lg
334,"Bosch 10.5/6 KG Inverter Fully Automatic Front Load Washer Dryer (2025 Model, WNA2E4UCIN, 1400 RPM, 14 Wash Programs, LED touch display, Wash & Dry in 60 Mins, Cast Iron Grey)",74000.0,0,0,0,Home Appliances,"Washer Dryers: Premium washing machine with best-in-class drying which is better than dryer of front-loader
Capacity 10.5 kg Washer / 6 Kg Dryer : Suitable for large families.
Energy Rating: 5 Star - Best in class efficiency, ensuring reduced electricity consumption; Annual energy consumption of 2300 kWh
Warranty: 2 Years warranty on Product, 12 Years warranty on Motor
1400 RPM : Higher spin speed helps in better water extraction from the clothes during the spin cycle, resulting in faster drying; copper winding for long-lasting
Wash Programs: 14 wash program - Wash & Dry 60 min, Lingerie, Outdoor/Waterproofing, Anti bacteria, Bedsheet/curtain, Denim, Drum clean, Cottons, Mix load, Synthetics, Wool, Spin, Rinse.
Drum / Pulsator type and Drum size| Body: Rust- resistant stainless steel; Door Material: Toughened glass| Motor material & type: Vario Inverter Motor, energy-efficient motor.
Key Performance Feature: Spin, Rinse, Wash & Dry for 60 mins, Start/Reload, Temperature selection, Seamless Digital display, Suitable for all water types, hard water, soft water.
Additional features: Active Water Plus, AI, Anti Bacteria, AntiTangle, Anti vibration side panels, Anti Rodent, Wash & Dry, Hygiene Care, Delay Start, LED Display, Inbuilt Heater.
Included In The Box: ‎1N Washing Machine, 1N Inlet Hose, 1N User Manual",available,Screenshot_2025-07-21_142908.png,Washing Machines,0.0,1.0,0,0,56240.0,24,Lg
335,"Samsung 419 L, 3 Star, Convertible 5-in-1, Digital Inverter, Frost Free Double Door, Bespoke AI WiFi Enabled Refrigerator (RT45DG6A4DB1HL, Black Matte/Black DOI)",71959.0,0,0,0,Home Appliances,"Frost Free Refrigerator with Bespoke AI: Premium Auto Defrost with powerful cooling and long lasting freshness. Powered with AI, get additional 10% Energy Savings with AI Energy Mode. Manage your flexible storage needs with Convertible 5in1 technology : |Normal Mode|Extra Fridge Mode|Seasonal Mode|Vacation Mode|Home Alone Mode
Capacity 419 liters: Suitable for families with 3 to 4 members
Energy Rating : 3 Star Energy Efficiency | Annual Energy Consumption: 252 Kilowatt Hours Per Year
Manufacturer Warranty : The product comes with a 1 year comprehensive warranty and a 20 years warranty on the digital inverter compressor
Digital Inverter Compressor provides greater energy efficiency, less noise and long-lasting performance while consuming 50% less power, backed up by 20 year warranty
Interior Description : Fresh Food Capacity : 324 Ltr | Freezer Capacity : 95 Ltr | Total no. of compartments : 2 | Shelves : 3 | Vegetable Drawers : 1 | Shelf Type : Toughened Glass Shelves | Anti Bacterial Gasket | Temperature Control : Internal
Samsung Exclusive Features : AI Energy Mode | Control with your Phone | SmartThings | Convertible 5-in-1 | Twin Cooling Plus | Active Fresh Filter | Fresh Room | Power Freeze | Power Cool
Additional Features : Stabilizer Free Operation (100v - 300v) | Multi Flow | Up to 15 Days of Fresh Food | Flat Door Design | Recess Handle | Easy Clean Back | Veg Box | Big Bottle Guard (Deep Door Guard) | LED Light
Item Dimensions : (WxHxD)(CM): 70x179x74.7 cm | Net Weight 67 kg
Included in the box : 1 Refrigerator unit, User Manual, Warranty Card, Egg Tray, Movable Ice Maker",available,Screenshot_2025-07-21_143113.png,Refrigerators,0.0,1.0,0,0,57567.2,20,Samsung 
336,"Samsung 330 L, 3 Star, Convertible 5-in-1, Digital Inverter, Frost Free Double Door, WiFi Enabled Bespoke AI Refrigerator (RT34DG5A4DBXHL, Luxe Black)",57990.0,0,1,0,Home Appliances,"Frost Free Refrigerator with Bespoke AI: Premium Auto Defrost with powerful cooling and long lasting freshness. Powered with AI, get additional 10% Energy Savings with AI Energy Mode. Manage your flexible storage needs with Convertible 5in1 technology : |Normal Mode|Extra Fridge Mode|Seasonal Mode|Vacation Mode|Home Alone Mode
Capacity 330 liters: Suitable for families with 3 to 4 members
Energy Rating : 3 Star Energy Efficiency | Annual Energy Consumption: 241 Kilowatt Hours Per Year
1 year on product and a 20 years on the digital inverter compressor
Digital Inverter Compressor provides greater energy efficiency, less noise and long-lasting performance while consuming 50% less power, backed up by 20 year warranty
Interior Description : Fresh Food Capacity : 255 Ltr | Freezer Capacity : 75 Ltr | Total no. of compartments : 2 | Shelves : 3 | Vegetable Drawers : 1 | Shelf Type : Toughened Glass Shelves | Anti Bacterial Gasket | Temperature Control : Internal
Samsung Exclusive Features : AI Energy Mode | Control with your Phone | SmartThings | Convertible 5-in-1 | Twin Cooling Plus | Active Fresh Filter | Fresh Room | Power Freeze | Power Cool
Additional Features : Stabilizer Free Operation (100v - 300v) | Multi Flow | Up to 15 Days of Fresh Food | Flat Door Design | Recess Handle | Easy Clean Back | Veg Box | Big Bottle Guard (Deep Door Guard) | LED Light
Item Dimensions : (WxHxD)(CM): 63x171.5x73.2 cm | Net Weight 61 kg
Included in the box : 1 Refrigerator unit, User Manual, Warranty Card, Egg Tray, Movable Ice Maker",available,Screenshot_2025-07-21_143258.png,Refrigerators,0.0,1.0,0,0,36533.7,37,Samsung 
337,"Samsung 223L 3 Star Inverter Direct-Cool Single Door Refrigerator Appliance (RR24C2823CU/NL,Camellia Blue) Base Stand Drawer",25099.0,0,1,0,Home Appliances,"Direct Cool Refrigerator: Stylish Single Door Refrigerator with Modern Elebant Inox pattern. Enjoy powerful cooling that can last longer
Capacity 223 liters: Suitable for families with 2 to 3 members
Energy Rating : 3 Star Energy Efficiency
Manufacturer Warranty : The product comes with a 1 year comprehensive warranty and a 20 years warranty on the digital inverter compressor
Digital Inverter Compressor provides greater energy efficiency, less noise and long-lasting performance while consuming 50% less power, backed up by 20 year warranty
Interior Description : Fresh Food Capacity : 205 Ltr | Freezer Capacity : 18 Ltr | Total no. of compartments : 1 | Shelves : 3 | Vegetable Drawers : 1 | Shelf Type : Toughened Glass Shelves | Anti Bacterial Gasket | Base stand with Drawer for additional space for non-refrigerated food items
Special Features : Fresh room | Grande Door Design | Stabilizer Free Operation (100v - 300v) | Smart Connect Inverter (Automatic) | Up to 15 Days of Fresh Food | Bar Handle | Lock & Key
Additional Features : Easy Clean Back | Veg Box | Big Bottle Guard (Deep Door Guard) | Clear View Lamp
Item Dimensions : (WxHxD)(mm): 53.6x152x66.5 cm | Net Weight 34.6 kg
Included in the box : 1 Refrigerator unit, User Manual, Warranty Card, Egg Tray, Ice Tray",available,Screenshot_2025-07-21_143510.png,Refrigerators,0.0,1.0,0,0,19828.21,21,Samsung 
338,"Samsung 223 L, 3 Star Inverter Direct-Cool Single Door Refrigerator (RR24C2723S8/NL, Silver, Elegant Inox)",95499.0,0,0,0,Home Appliances,"Direct Cool Refrigerator: Stylish Single Door Refrigerator with Modern Elegant Inox pattern. Enjoy powerful cooling that can last longer
Capacity 223 liters: Suitable for families with 2 to 3 members
Energy Rating : 3 Star Energy Efficiency | Annual Energy Consumption : 172 Kilowatt Hours Per Year
Manufacturer Warranty : The product comes with a 1 year comprehensive warranty and a 20 years warranty on the digital inverter compressor
Digital Inverter Compressor provides greater energy efficiency, less noise and long-lasting performance while consuming 50% less power, backed up by 20 year warranty
Interior Description : Fresh Food Capacity : 197 Ltr | Freezer Capacity : 18 Ltr | Total no. of compartments : 1 | Shelves : 3 | Vegetable Drawers : 1 | Shelf Type : Toughened Glass Shelves | Anti Bacterial Gasket | Base stand with Drawer for additional space for non-refrigerated food items
Samsung Exclusive Features : Fresh room | Grande Door Design | Stabilizer Free Operation (100v - 300v) | Smart Connect Inverter (Automatic) | Up to 15 Days of Fresh Food | Bar Handle | Lock & Key
Additional Features : Easy Clean Back | Veg Box | Big Bottle Guard (Deep Door Guard) | White LED Lamp
Item Dimensions : (WxHxD)(cm): 53.6x141x66.5 cm | Net Weight 34.6kg
Included in the box : 1 Refrigerator unit, User Manual, Warranty Card, Egg Tray, Ice Tray",available,Screenshot_2025-07-21_143718.png,Refrigerators,0.0,1.0,0,0,34379.64,64,Samsung 
339,"Butterfly Premium Vegetable Chopper 900 Ml, Blue",699.0,0,0,0,Kitchen Appliances,"Unique string function to chop vegetables and fruits with ease
Made from unbreakable ABS plastic for long-lasting use. Power Requirement : No
Sturdy 3-blade design made from Stainless Steel
Eco-friendly design
Sleek & Compact Look",available,Screenshot_2025-07-21_153148.png,Chopper ,0.0,1.0,0,0,398.43,43,
340,"SHAYONAM Chopper for Kitchen Use 1000ml,5 Blade Steel Large Manual Hand-Press Vegetable Chopper Mixer Cutter to Cut Onion, Salad, Tomato, Potato (Pack of 1) (1000 Ml)",799.0,0,0,0,Kitchen Appliances,"High Quality Vegetable Chopper: The chopping blades are made of heavy-duty stainless steel that won’t bend or rust, sharp, rustproof, and corrosion-resistant, cut potatoes, tomatoes, cucumbers, carrots easily.
Big Capacity Vegetable Cutter: Built-in chop bowl lets you cut foods directly into the 1000ml collection tray without the mess of a knife and cutting board.
onvenient Food Slicer: Only press the food slicer for perfect processing. This multi-purpose chopper is portable and compact enough for all kitchens large or small.
Easy to Clean Food Chopper: The chopper cup body and lid are separable. You can remove the blade and wash it with water directly after chopping the food.
Vegetable Slicer Gift: What else can make a better gift for your loved ones than this gift of health. Perfect for moms, professional chefs, cooks, healthy-conscious individuals, food enthusiasts alike1000ml",available,Screenshot_2025-07-21_153814.png,Chopper ,0.0,1.0,0,0,319.6,60,
341,Signoraware 14 in 1 Multi-Purpose Vegetable and Fruit Chopper - Multicolour,914.0,0,1,0,Kitchen Appliances,"Material Description: Dimension: 29.5cm x 13cm x 11cm | The Signoraware chopper Crafted with a durable, unbreakable ABS plastic body and a rubber grip base for stability, the Signoraware 14-in-1 Chopper ensures lasting performance. Its high-quality stainless-steel blades guarantee efficient and precise cutting for a variety of fruits and vegetables.
Best Usage: This Signoraware versatile kitchen tool is designed for chopping, dicing, slicing, grating, and even mashing fruits and vegetables. Its multiple blade attachments make it ideal for preparing salads, stir-fries, and various other dishes quickly and easily, saving you valuable time in the kitchen.
Key Features: This Signoraware manual, hand-operated chopper boasts 14 functions with its array of stainless-steel blades, including dual, slicer, grater, and Julienne options. It features an easy-to-use push-to-clean button for hygienic maintenance and a large detachable container for collecting and storing ingredients.
Care Instructions: Cleaning is a breeze as this chopper is dishwasher safe. For optimal care, ensure all parts are properly rinsed after washing. The detachable container and blade attachments simplify the cleaning process, making it a convenient tool for everyday use.
Other Details: The Green Signoraware 14-in-1 Chopper is a handy, electricity-free kitchen gadget that is easy to use, clean, and store. The package includes a container, peeler with grater, safety holder, masher, handle with cleaning press, and various blade attachments, making it a valuable and practical addition to any kitchen.",available,Screenshot_2025-07-21_153915.png,Chopper ,0.0,1.0,0,0,685.5,25,
342,"Ganesh Clever Chop Push Chopper Manual Hand Press Push Chopper with 3 Blades for Effortless Chopping Vegetables & Fruits-600ML, Multicolor",599.0,0,0,0,Kitchen Appliances,"Manual Push Chopper For Easy & Efficient Chopping
High Quality Premium Stainless Steel Blades
Comes With Unique Locking System To Lock Pushing Stent & Blade For Safety & Space Saving
Non Skid Base For Firm Grip
Bpa Made From Food Grade Material
Body Made From Food Grade Material
Easy To Clean & Disassemble
Ideal To Chop , Minse or Dice Vegetables , Including Onions , Tomatoes , Garlic , Fruits Etc",available,Screenshot_2025-07-21_154041.png,Chopper ,0.0,1.0,0,0,227.62,62,
343,"Amazon Brand - Solimo 360° Revolving Preassembled Portable 4 Layer Square Multipurpose Storage Kitchen Rack Carbon Steel Fruit Vegetable & Spice Trolley with Wheels for Kitchen Organizer(Matte, Black)",4999.0,0,0,0,Kitchen Appliances,"✔️ 360° Rotating Design – Effortlessly access items from any angle with smooth and full-circle swivel functionality. ⚡4-Layer Multipurpose Storage – Ample space to store fruits, vegetables, spices, condiments, and kitchen accessories. 🛠️ Pre-Assembled Convenience – No tools or setup needed. Just unbox and start organizing instantly. 💪 Durable Carbon Steel Construction – Strong, rust-resistant build ensures long-term durability and stability. 🧼 Easy to Clean – Open design with ventilated layers for better airflow and easy maintenance. 🚗 Smooth 360° Wheels – Easy to move around your kitchen, pantry, or dining area without lifting. 🖤 Sleek Matte Black Finish – Stylish and modern look that complements all types of kitchen interiors. 📦 Space-Saving Square Shape – Fits snugly in corners or compact spaces for maximum efficiency. 🔁 Versatile Use – Suitable for use in the kitchen, bathroom, office, or even as a mobile storage cart.",available,Screenshot_2025-07-21_154344.png,Kitchen Rack,0.0,1.0,0,0,2849.43,43,
344,"IBELL DR195 Dish Rack for Kitchen, Length 95cm, Bartan Stand for Drying, Carbon Steel, Drainer Shelf/Kitchen Organizer/Utensils Storage (Black)",3999.0,0,0,0,Kitchen Appliances,"Extra-Large Capacity: 95cm long dish rack provides ample space for drying and storing dishes, utensils, and kitchenware.
Durable Construction: Made from high-quality carbon steel for long-lasting durability and rust resistance.
- Efficient Water Drainage: Sloping design ensures efficient water drainage, keeping your countertop dry and clean.
Multi-Functional: Features a utensil holder and additional storage space for drying and organizing kitchen essentials.
Warranty : 6 months additional warranty on registration. (Registration should be done within 30 days from the date of purchase)",available,Screenshot_2025-07-21_154516.png,Kitchen Rack,0.0,1.0,0,0,2799.3,30,
345,Privesh Stainless Steel Modern Kitchen Storage Rack Folding Perforated Design Trolley Spice Fruits and Vegetable Onion Potato Organizer Stand Trolley with Wheel Kitchen Trolley (4 Layer Trolley),2999.0,0,0,0,Kitchen Appliances,"Product Material: 100% Stainless Steel Grade 202.
Uses: Can Store Fruits, Vegetables and Other Kitchen Accessories like Spice Jars, Containers etc.
This Product Is Rust Resistance and Strong Body Material.
It's Made Of Premium Grade Stainless Steel And It Is Highly Durable And Rust-Proof.
Attractive Design Strong Material, Durable and Rust Proof and Finishing Look Enhance Kitchen Beauty.",available,Screenshot_2025-07-21_154635.png,Kitchen Rack,0.0,1.0,0,0,899.7,70,
346,JD FRESH 4-Tier Metal Rotating Kitchen Trolley/Spice Rack/Vegetable & Fruit Storage/Organizer Holder and Onion-Potato Storage Basket for Kitchen,3799.0,0,0,0,Kitchen Appliances,"𝐌𝐮𝐥𝐭𝐢𝐩𝐮𝐫𝐩𝐨𝐬𝐞 𝐊𝐢𝐭𝐜𝐡𝐞𝐧 𝐒𝐡𝐞𝐥𝐟: A versatile and stable storage solution, perfect as a kitchen organizer, microwave stand, baker's rack, spice rack, or workstation shelf. Ideal for any room in your home, it combines functionality and design.
𝐈𝐧𝐧𝐨𝐯𝐚𝐭𝐢𝐯𝐞 𝐑𝐨𝐭𝐚𝐭𝐢𝐧𝐠 𝐃𝐞𝐬𝐢𝐠𝐧: This 4-layer rotating fruit basket ensures easy access from all directions, promotes airflow with a hollow mesh design, and keeps fruits and vegetables fresh and odour-free.
𝐌𝐨𝐛𝐢𝐥𝐢𝐭𝐲 𝐚𝐧𝐝 𝐂𝐨𝐧𝐯𝐞𝐧𝐢𝐞𝐧𝐜𝐞: Equipped with 360-degree rotating casters, this storage rack moves effortlessly, ensuring easy access to items and hassle-free cleaning of your space.
𝐇𝐢𝐠𝐡-𝐐𝐮𝐚𝐥𝐢𝐭𝐲 𝐂𝐨𝐧𝐬𝐭𝐫𝐮𝐜𝐭𝐢𝐨𝐧: Made from durable carbon steel, this rotating vegetable rack is waterproof, rust-proof, and built to last. Its sturdy design ensures stability, making it perfect for organizing kitchen essentials in a clutter-free way.
𝐒𝐩𝐚𝐜𝐢𝐨𝐮𝐬 𝐚𝐧𝐝 𝐕𝐞𝐫𝐬𝐚𝐭𝐢𝐥𝐞: This rotating basket trolley, measuring 26.5cm x 26.5cm x 58.5cm, provides ample storage for fruits, vegetables, utensils, and more. Its adaptable design fits perfectly in the kitchen, living room, bathroom, or bedroom, meeting all your home storage needs.",available,Screenshot_2025-07-21_154746.png,Kitchen Rack,0.0,1.0,0,0,1899.5,50,
347,"cimetech Wireless Keyboard and Mouse Combo, Ultra Slim and Quiet EasyTyping Laptop Keyboard with High-end Technology for Office and Home, Type with Ease and Double Efficiency (Grey)",2499.0,0,0,0,Electronics,"【Easy Typing】KF10 Keyboard is designed to make your typing journey feel like flying, relaxing and enjoyable, allowing you to improve your typing efficiency in a short period of time
【Fast Feedback】EasyTyping keyboard adopts high-quality key switches with fast feedback speed, so you can feel no delay when typing and enjoy smooth typing experience
【Short stroke, small force】EasyTyping wireless keyboard has short stroke and small force, so you can enjoy the pleasure of dancing fingertips when typing without any effort
【Wrist range of only 8%】The unique design of the EasyTyping Keyboard allows you to significantly reduce your wrist range, effectively reducing fatigue while typing and guarding your health
【High-end technology】EasyTyping keyboard adopts the same keyboard technology as high-end laptops, quality assurance, so you can experience the ultimate typing enjoyment
【No Need to Replace Battery Frequently】Battery will last normally for 6 months in the KF10 keyboard and 3 months in the mouse (Battery Not Included) (The USB receiver is in the bottom of the mouse)",available,Screenshot_2025-07-21_155134.png,Computer Accessories ,0.0,1.0,0,0,2399.04,4,
348,"Ant Esports KM500W Pro Wireless Gaming Keyboard Mouse Combo, Rechargeable 104 Key LED Light Up Keyboard Ergonomic Wireless Gaming Mouse, Backlit Mouse Keyboard for Xbox PS5 PS4 PC Laptop",2999.0,0,2,0,Electronics,"Rechargeable Wireless Gaming Keyboard and Mouse Combo- The LED wireless gaming keyboard and mouse are equipped with large capacity built-in batteries (keyboard: 2000mAh, mouse: 500mAh), so there is no need to purchase additional batteries or worry about frequent battery replacement. A dedicated charging cable is included in the package. The keyboard automatically sleeps for 60 seconds/mouse for 10 minutes without operation. Any key will wake it up. Attention: Only use a 5V-2A charger
2.4Ghz Wireless Connection- Both the LED wireless gaming mouse and keyboard use a 2.4G wireless connection and share a USB adapter (the keyboard and mouse can also be used separately). The effective distance is 10 meters, with no delay and a response speed comparable to that of a wired keyboard. Attention: The USB adapter is on the back of the mouse or keyboard
104-Key Compact Design Wireless Keyboard- The design of this 104-key light up wireless gaming keyboard saves desktop space and avoids desktop clutter. It’s also very portable. It can be carried in a backpack, so you can work anytime, anywhere with a keyboard and mouse.
Rainbow LED Backlit Keyboard- The rainbow LED keyboard is wireless, and has 3 brightness and breathing speeds for you to choose from. All buttons are backlit, so you can find the keys accurately in the dark. The wireless gaming keyboard has clear and uniform light transmission, and the keycap characters never fade
Ergonomic Wireless Mouse- Ergonomically symmetrical design, excellent hand feel, and stress-free use. Smooth surface, incredible feel, and all-day comfort
Wide Compatibility- The wireless gaming keyboard and mouse combo is suitable for PC, laptop, PS3, PS4, PS5, Xbox, Mac. Plug and play, no additional drivers required. Compatible with Windows 2000/2003/XP/Vista/Win7/Win8/Win10/Win11",available,Screenshot_2025-07-21_155435.png,Computer Accessories ,0.0,1.0,0,0,1649.45,45,
349,"Redragon Shiva K512 RGB Backlit Membrane Wired Gaming Keyboard with Multimedia Keys, 6 Extra On-Board Macro Keys, Dedicated Media Control, Detachable Wrist Rest- Black",3999.0,0,24,0,Electronics,"6 onboard macro keys (G1-G6) are programmable and work on the fly without any additional software. The keys are easy to edit and can perform a variety of different macros. Illuminated Keys : No
Full dynamic RGB backlighting allows for countless possibilities limited only to your imagination. The keyboard comes with 7 pre-set lighting modes and an additional 6 slots for customizable modes
Featuring anti-ghosting keys that allow for 26 keys to work simultaneously for fast and accurate game responses. The dedicated media controls let you play, pause, and skip multimedia
Detachable Wrist-Rest: Ergonomically designed with a detachable wrist-rest that connects with magnets allowing for easy setup. The wrist-rest offers additional comfort for longtime use
Software is available to set immersive and vivid backlight effects according to your taste and configure multiple macro functions. The keyboard passes 100 million keystrokes test
Country of Origin: China",available,Screenshot_2025-07-21_155541.png,Computer Accessories ,0.0,1.0,0,0,1799.55,55,
350,"Redragon M612 PRO RGB Gaming Mouse, 8000 DPI Wired/Wireless Optical Gamer Mouse with 9 Programmable Buttons & 7 Backlit Modes, BT & 2.4G Wireless, Software Supports DIY Keybinds Rapid Fire Button",2490.0,0,0,0,Electronics,"Pentakill, 5 DPI Levels - Geared with 5 redefinable DPI levels (default as: 500/1000/2000/3000/8000), easy to switch between different game needs. Dedicated demand of DPI options between 500-8000 is also available to be processed by software.
3 Modes Connect Tech - Cables truly will affect your detailed battle reaction, M612 PRO geared with BT and 2.4Ghz receiver offers you the purest and preciser mouse moving experience and hype your KDA rise again.
Any Button is Reassignable - 9 programmable buttons are all editable with customizable tactical keybinds in whatever game or work you are engaging. 1 rapid fire + 2 side macro buttons offer you a better gaming and working experience.
Comfort Grip with Details - The skin-friendly frosted coating is the main comfort grip of the mouse surface, which offers you the most enjoyable fingerprint-free tactility. The left side equipped with rubber texture strengthened the friction and made the mouse easier to control.
7 Decent Backlit Modes - Turn the backlit on and make some kills in your gaming battlefield. The hyped dynamic RGB backlit vibe will never let you down when decorating your gaming space.
Fatigue Killer with Ergonomic Design - Solid frame with a streamlined and general claw-grip design offers each gamer a satisfying and comfortable gaming experience with less fatigue even though after hours of use.",available,Screenshot_2025-07-21_155646.png,Computer Accessories ,0.0,1.0,0,0,1095.6,56,
